0,-3,1,1.5707963,0,3.1415927,0
0,-3,1,1.5707963,0,3.1415927,0.1
0,-2.9984896,1.0951838,1.6025296,0,3.1415927,0.1
0,-2.99396,1.1902718,1.6342628,0,3.1415927,0.1
0,-2.9864158,1.2851681,1.6659961,0,3.1415927,0.1
0,-2.9758644,1.3797774,1.6977294,0,3.1415927,0.1
0,-2.9623167,1.4740042,1.7294626,0,3.1415927,0.1
0,-2.9457861,1.5677537,1.7611959,0,3.1415927,0.1
0,-2.9262894,1.6609316,1.7929291,0,3.1415927,0.1
0,-2.9038461,1.753444,1.8246624,0,3.1415927,0.1
0,-2.8784789,1.8451977,1.8563957,0,3.1415927,0.1
0,-2.8502134,1.9361003,1.8881289,0,3.1415927,0.1
0,-2.8190779,2.0260604,1.9198622,0,3.1415927,0.1
0,-2.7851038,2.1149874,1.9515954,0,3.1415927,0.1
0,-2.7483254,2.2027916,1.9833287,0,3.1415927,0.1
0,-2.7087796,2.2893847,2.015062,0,3.1415927,0.1
0,-2.6665063,2.3746796,2.0467952,0,3.1415927,0.1
0,-2.6215481,2.4585902,2.0785285,0,3.1415927,0.1
0,-2.5739502,2.5410322,2.1102617,0,3.1415927,0.1
0,-2.5237606,2.6219225,2.141995,0,3.1415927,0.1
0,-2.4710297,2.7011796,2.1737283,0,3.1415927,0.1
0,-2.4158108,2.7787238,2.2054615,0,3.1415927,0.1
0,-2.3581593,2.854477,2.2371948,0,3.1415927,0.1
0,-2.2981333,2.9283628,2.268928,0,3.1415927,0.1
0,-2.2357933,3.000307,2.3006613,0,3.1415927,0.1
0,-2.1712021,3.070237,2.3323945,0,3.1415927,0.1
0,-2.1044247,3.1380825,2.3641278,0,3.1415927,0.1
0,-2.0355282,3.2037751,2.3958611,0,3.1415927,0.1
0,-1.9645822,3.2672487,2.4275943,0,3.1415927,0.1
0,-1.891658,3.3284394,2.4593276,0,3.1415927,0.1
0,-1.8168291,3.3872855,2.4910608,0,3.1415927,0.1
0,-1.7401707,3.4437279,2.5227941,0,3.1415927,0.1
0,-1.6617602,3.4977096,2.5545274,0,3.1415927,0.1
0,-1.5816764,3.5491763,2.5862606,0,3.1415927,0.1
0,-1.5,3.5980762,2.6179939,0,3.1415927,0.1
0,-1.4168132,3.6443601,2.6497271,0,3.1415927,0.1
0,-1.3321998,3.6879813,2.6814604,0,3.1415927,0.1
0,-1.246245,3.728896,2.7131937,0,3.1415927,0.1
0,-1.1590354,3.7670629,2.7449269,0,3.1415927,0.1
0,-1.0706587,3.8024436,2.7766602,0,3.1415927,0.1
0,-0.9812039,3.8350025,2.8083934,0,3.1415927,0.1
0,-0.8907611,3.8647067,2.8401267,0,3.1415927,0.1
0,-0.7994214,3.8915265,2.87186,0,3.1415927,0.1
0,-0.7072768,3.9154347,2.9035932,0,3.1415927,0.1
0,-0.61442,3.9364073,2.9353265,0,3.1415927,0.1
0,-0.5209445,3.9544233,2.9670597,0,3.1415927,0.1
0,-0.4269445,3.9694643,2.998793,0,3.1415927,0.1
0,-0.3325146,3.9815154,3.0305262,0,3.1415927,0.1
0,-0.2377499,3.9905643,3.0622595,0,3.1415927,0.1
0,-0.1427457,3.996602,3.0939928,0,3.1415927,0.1
0,-0.0475979,3.9996224,3.125726,0,3.1415927,0.1
0,0.0475979,3.9996224,-3.125726,0,3.1415927,0.1
0,0.1427457,3.996602,-3.0939928,0,3.1415927,0.1
0,0.2377499,3.9905643,-3.0622595,0,3.1415927,0.1
0,0.3325146,3.9815154,-3.0305262,0,3.1415927,0.1
0,0.4269445,3.9694643,-2.998793,0,3.1415927,0.1
0,0.5209445,3.9544233,-2.9670597,0,3.1415927,0.1
0,0.61442,3.9364073,-2.9353265,0,3.1415927,0.1
0,0.7072768,3.9154347,-2.9035932,0,3.1415927,0.1
0,0.7994214,3.8915265,-2.87186,0,3.1415927,0.1
0,0.8907611,3.8647067,-2.8401267,0,3.1415927,0.1
0,0.9812039,3.8350025,-2.8083934,0,3.1415927,0.1
0,1.0706587,3.8024436,-2.7766602,0,3.1415927,0.1
0,1.1590354,3.7670629,-2.7449269,0,3.1415927,0.1
0,1.246245,3.728896,-2.7131937,0,3.1415927,0.1
0,1.3321998,3.6879813,-2.6814604,0,3.1415927,0.1
0,1.4168132,3.6443601,-2.6497271,0,3.1415927,0.1
0,1.5,3.5980762,-2.6179939,0,3.1415927,0.1
0,1.5816764,3.5491763,-2.5862606,0,3.1415927,0.1
0,1.6617602,3.4977096,-2.5545274,0,3.1415927,0.1
0,1.7401707,3.4437279,-2.5227941,0,3.1415927,0.1
0,1.8168291,3.3872855,-2.4910608,0,3.1415927,0.1
0,1.891658,3.3284394,-2.4593276,0,3.1415927,0.1
0,1.9645822,3.2672487,-2.4275943,0,3.1415927,0.1
0,2.0355282,3.2037751,-2.3958611,0,3.1415927,0.1
0,2.1044247,3.1380825,-2.3641278,0,3.1415927,0.1
0,2.1712021,3.070237,-2.3323945,0,3.1415927,0.1
0,2.2357933,3.000307,-2.3006613,0,3.1415927,0.1
0,2.2981333,2.9283628,-2.268928,0,3.1415927,0.1
0,2.3581593,2.854477,-2.2371948,0,3.1415927,0.1
0,2.4158108,2.7787238,-2.2054615,0,3.1415927,0.1
0,2.4710297,2.7011796,-2.1737283,0,3.1415927,0.1
0,2.5237606,2.6219225,-2.141995,0,3.1415927,0.1
0,2.5739502,2.5410322,-2.1102617,0,3.1415927,0.1
0,2.6215481,2.4585902,-2.0785285,0,3.1415927,0.1
0,2.6665063,2.3746796,-2.0467952,0,3.1415927,0.1
0,2.7087796,2.2893847,-2.015062,0,3.1415927,0.1
0,2.7483254,2.2027916,-1.9833287,0,3.1415927,0.1
0,2.7851038,2.1149874,-1.9515954,0,3.1415927,0.1
0,2.8190779,2.0260604,-1.9198622,0,3.1415927,0.1
0,2.8502134,1.9361003,-1.8881289,0,3.1415927,0.1
0,2.8784789,1.8451977,-1.8563957,0,3.1415927,0.1
0,2.9038461,1.753444,-1.8246624,0,3.1415927,0.1
0,2.9262894,1.6609316,-1.7929291,0,3.1415927,0.1
0,2.9457861,1.5677537,-1.7611959,0,3.1415927,0.1
0,2.9623167,1.4740042,-1.7294626,0,3.1415927,0.1
0,2.9758644,1.3797774,-1.6977294,0,3.1415927,0.1
0,2.9864158,1.2851681,-1.6659961,0,3.1415927,0.1
0,2.99396,1.1902718,-1.6342628,0,3.1415927,0.1
0,2.9984896,1.0951838,-1.6025296,0,3.1415927,0.1
0,3,1,-1.5707963,0,3.1415927,0.1
