-100,-100,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
20,-180,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
0,20,0,0,0,0
0,0,0,30,0,0
0,0,0,-60,0,0
0,0,0,30,0,0
0,0,0,0,0,30
0,0,0,0,0,-60
0,0,0,0,0,30
